thread_id,full_thread_text,n_turns,gold_intent,gold_escalate,gold_reason,gold_reply_notes
2895936,"[Customer]: Christmas round the corner it’s reassuring that @115830 deliver my new, expensive camera to the wrong house and leave it fully exposed on their front door step as apposed to ‘safe leaving place’. Great job! 😩
[AmazonHelp]: @802497 My apologies, Andy. If you'd like to leave carrier feedback, please visit us here: https://t.co/JzP7hlA23B ^RB
[Customer]: @AmazonHelp I have for all the good it will do",3,non_support,auto_handle,Social media banter or positive praise requires no operational escalation; safe for autonomous warm brand reply.,Thank customer warmly for kind words; add polite brand closing (e.g. 'Have a wonderful day!').
349735,"[Customer]: Where is my parcel @AmazonHelp??? 🙄 First email was sent on THURSDAY. https://t.co/lmku6BmgJb
[Customer]: @AmazonHelp Why was I not left anything through my door to tell me? Second time in the space of a few weeks I've had issues with you. Not good enough.
[AmazonHelp]: @170769 If an issue occurs during transit a delivery attempt won't be made, the tracking will be updated and you are refunded. ^JJ",3,delivery_delay,auto_handle,Standard package in-transit status check can be answered with live tracking link and estimated dispatch window.,Provide link to Track Package page; clarify carrier delivery window up to 8 PM; instruct to reach out if not received by end of day.
2424649,"[Customer]: @115821 has worst customer service, their service has declined over the last year
[AmazonHelp]: @696279 Sorry for the poor experience! We'd love to help! WIthout providing account and personal information, could you tell us more about the issue? ^VB",2,service_complaint_vague,auto_handle,General venting without specific order or account details; can be handled with empathetic brand apology and open offer to assist.,Acknowledge frustration with empathy; ask open-ended question inviting customer to share specific issue via DM if active help is needed.
1450098,"[Customer]: @115850 order# 4__credit_card__ Got new moto g5s+ without charger &amp; headfone, spoke to cs team they r offering 500/- Terrible service!
[AmazonHelp]: @456490 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2 ^NK",2,service_complaint_vague,auto_handle,General venting without specific order or account details; can be handled with empathetic brand apology and open offer to assist.,Acknowledge frustration with empathy; ask open-ended question inviting customer to share specific issue via DM if active help is needed.
2192329,"[Customer]: Hay @AmazonHelp &amp; @118797 please learn to code better before you release your ""twitch prime"" services. Your garbage website is broken. https://t.co/qNgKwChydS
[AmazonHelp]: @641695 Oh no! I'm so sorry! We'd like to look into this with you. Please reach us here: https://t.co/hApLpMlfHN ^AG",2,order_product_problem,auto_handle,Standard item return or replacement can be self-served through the online Returns Center.,Provide link to amazon.com/returns; explain prepaid drop-off options; invite DM if self-service portal presents an error.
1933027,"[Customer]: Continued shockingly awful service from @115821. Account still on hold for over 2 weeks. No one able to actually help @AmazonHelp shameful
[AmazonHelp]: @420470 I'm sorry for the trouble! Have you checked your spam/junk folders for an email from our Account Specialists? ^QJ",2,service_complaint_vague,auto_handle,General venting without specific order or account details; can be handled with empathetic brand apology and open offer to assist.,Acknowledge frustration with empathy; ask open-ended question inviting customer to share specific issue via DM if active help is needed.
878864,"[Customer]: @115821 Affiliate account appears to be busted. Help?
[AmazonHelp]: @196413 Oh no! Have you contacted in directly about this? If not, use this link to do so: https://t.co/2u8cAtUUGd ^JP",2,other,auto_handle,General inquiry outside core categories manageable via standard policy explanation or general support link.,"Provide guidance on relevant Amazon program (e.g. registry, associates) and link to appropriate help topic."
2460730,"[Customer]: @AmazonHelp so I’m paying £7.99 for prime! So I order this yesterday and should be coming today now it’s saying it’s going to be late?! https://t.co/wb7Z5SFPDs
[AmazonHelp]: @450232 Apologies Kimberley, there is still time for your order to arrive on time. Do you know who the carrier is? ^BD",2,delivery_delay,auto_handle,Standard package in-transit status check can be answered with live tracking link and estimated dispatch window.,Provide link to Track Package page; clarify carrier delivery window up to 8 PM; instruct to reach out if not received by end of day.
391169,"[Customer]: How do I get through to @115821  chat support?
[AmazonHelp]: @208619 You can reach us by phone, chat or e-mail here: https://t.co/hApLpMlfHN ^DD",2,product_info_question,auto_handle,"Factual inquiries regarding product compatibility, specs, or availability can be answered autonomously from public documentation.","Provide concise, accurate product specifications / compatibility details; link to official product detail page or FAQ."
2615171,"[Customer]: @AmazonHelp hi, who can I speak with to make a complaint about an order made via primer which hasn't been delivered on time and I'm advised by a courier who delivered half an order that it will now not be delivered on time?
[AmazonHelp]: @281429 Hi! I'm sorry to hear about your delivery, Marc. We're not able to view your order via Twitter. However, please reach us by phone or chat so that we can take a look: https://t.co/JzP7hlA23B ^AB
[Customer]: @AmazonHelp May have solved the issue, half the order says delivery via Amazon courier and the other half says delivery by royal mail....do have a other issue,the packaging for annuals seems not fit for purpose,the side flaps are never secure,and books seem to fall out the side....",3,delivery_delay,auto_handle,Standard package in-transit status check can be answered with live tracking link and estimated dispatch window.,Provide link to Track Package page; clarify carrier delivery window up to 8 PM; instruct to reach out if not received by end of day.
2890549,"[Customer]: Really fed up of @115830 now, awful service for the last 2-3 months, just keeps getting worse. Constantly told one thing, then another happens, then 'sorry' and it still continues. I think our Amazon days will soon be over at this rate. The amount of hours on the phone- unreal!
[AmazonHelp]: @467643 Hello Ashleigh, without providing any personal info/account details, could you please explain the issue you are facing? ^BD
[Customer]: @AmazonHelp Wrong items sent multiple times, damaged items, drivers not even knocking on door, cut off on the phone twice, unauthorised payments, told incorrect information multiple times on phone, advised to discard of broken item-then attempted to be charged for it. Never used to be as bad
[AmazonHelp]: @467643 I'm terribly sorry for the poor experience, Ashleigh! We certainly don't expect this to happen. We're not able to view your account via Twitter. However, please allow us another opportunity to look into this further with you here: https://t.co/JzP7hlA23B ^AB
[Customer]: @AmazonHelp Thank you, I am currently on the phone at the moment speaking to a manager regarding all of this so hopefully it will be resolved at last.",5,order_product_problem,auto_handle,Standard item return or replacement can be self-served through the online Returns Center.,Provide link to amazon.com/returns; explain prepaid drop-off options; invite DM if self-service portal presents an error.
